Dates,Crowdstrike,Palo Alto Networks,Zscaler,Cloudflare,Cisco
6/1/2020 16:00:00,0.2376523043,0.2426335598,0.21404276,0.07018328118,0.4258777633
6/2/2020 16:00:00,0.2276972749,0.2461905636,0.2024720603,0.07092832663,0.4450585176
6/3/2020 16:00:00,0.2501825729,0.2313888379,0.2062378523,0.06685541151,0.4466840052
6/4/2020 16:00:00,0.2420340547,0.215967505,0.1929968416,0.06233546913,0.444083225
6/5/2020 16:00:00,0.2341545912,0.2267532587,0.1816387269,0.0656633388,0.4756176853
6/8/2020 16:00:00,0.2399200523,0.2414402423,0.1920553936,0.06581234789,0.4853706112
6/9/2020 16:00:00,0.234039282,0.2317330641,0.1946367833,0.06357721154,0.4827698309
6/10/2020 16:00:00,0.2468001691,0.2297136038,0.2011054422,0.06695475091,0.4622886866
6/11/2020 16:00:00,0.2384210324,0.2050211125,0.1918731778,0.06248447822,0.3403771131
6/12/2020 16:00:00,0.2310412423,0.2048604737,0.1912354227,0.06407390851,0.3858907672
6/15/2020 16:00:00,0.2537187224,0.215072517,0.1974611273,0.07480256296,0.394993498
6/16/2020 16:00:00,0.2614828766,0.2205801359,0.1922679786,0.07813043262,0.4317295189
6/17/2020 16:00:00,0.2524503209,0.2218193501,0.2025024295,0.09874335668,0.4216514954
6/18/2020 16:00:00,0.2636737518,0.224320727,0.2233661322,0.1033626385,0.4105981795
6/19/2020 16:00:00,0.2616366222,0.2252386635,0.20976069,0.09973675061,0.3940182055
6/22/2020 16:00:00,0.2767805666,0.2301725721,0.213101312,0.1047037203,0.388816645
6/23/2020 16:00:00,0.273897836,0.221979989,0.2150449466,0.09675656882,0.3988946684
6/24/2020 16:00:00,0.2717069608,0.2084174775,0.208819242,0.09476978096,0.3754876463
6/25/2020 16:00:00,0.2794326786,0.2164494217,0.2189929543,0.09973675061,0.3907672302
6/26/2020 16:00:00,0.252834685,0.2129842115,0.2019557823,0.09740227487,0.4262028609
6/29/2020 16:00:00,0.2501825729,0.2168854415,0.2001032556,0.09531614762,0.4210013004
6/30/2020 16:00:00,0.2586001461,0.2228061318,0.212585034,0.09948840213,0.4369310793
7/1/2020 16:00:00,0.2688242303,0.222094731,0.2186892614,0.1043560324,0.4180754226
7/2/2020 16:00:00,0.2854287581,0.2247796952,0.2147412536,0.1020712263,0.4040962289
7/6/2020 16:00:00,0.2820463543,0.2371259409,0.2286200194,0.1113594596,0.4297789337
7/7/2020 16:00:00,0.2821616635,0.2306085919,0.2257653061,0.1092236626,0.4040962289
7/8/2020 16:00:00,0.3134104624,0.2529832936,0.2470541788,0.1116574778,0.4099479844
7/9/2020 16:00:00,0.3245954568,0.2662015789,0.2669764334,0.1182635474,0.4388816645
7/10/2020 16:00:00,0.3214821079,0.2670736185,0.2611455296,0.1200019868,0.4375812744
7/13/2020 16:00:00,0.281354499,0.248944373,0.2441994655,0.1034619778,0.4138491547
7/14/2020 16:00:00,0.2790483146,0.258743345,0.2518525267,0.1034619778,0.4245773732
7/15/2020 16:00:00,0.2695929585,0.247659262,0.2439868805,0.100332787,0.4291287386
7/16/2020 16:00:00,0.2615597494,0.2404993574,0.2358175413,0.09526647792,0.4089726918
7/17/2020 16:00:00,0.2629818965,0.2460758216,0.2454142371,0.1048030597,0.4405071521
7/20/2020 16:00:00,0.2833147557,0.2731319993,0.26755345,0.1115084687,0.4476592978
7/21/2020 16:00:00,0.2828535189,0.2678997613,0.2610847911,0.1105647444,0.4492847854
7/22/2020 16:00:00,0.2717453972,0.2702863962,0.2599914966,0.1098693687,0.4453836151
7/23/2020 16:00:00,0.2630972057,0.2660179916,0.2549805637,0.1018725476,0.4619635891
7/24/2020 16:00:00,0.2576007995,0.2551633927,0.2496963071,0.09834599911,0.4291287386
7/27/2020 16:00:00,0.2713225968,0.2640903249,0.2592626336,0.1064918293,0.4548114434
7/28/2020 16:00:00,0.2795095514,0.2575500275,0.2577745384,0.1079322505,0.4252275683
7/29/2020 16:00:00,0.3071453281,0.2661327336,0.2656401846,0.1131475687,0.439206762
7/30/2020 16:00:00,0.303263251,0.2735680191,0.2726858601,0.1252173049,0.4304291287
7/31/2020 16:00:00,0.3082215474,0.2830457132,0.2743865403,0.1276511201,0.4518855657
8/3/2020 16:00:00,0.3169850482,0.2796263999,0.2826773567,0.132071723,0.4538361508
8/4/2020 16:00:00,0.3149863551,0.2807279236,0.282404033,0.1310783291,0.4704161248
8/5/2020 16:00:00,0.3141791905,0.3018175142,0.2885993683,0.1319723836,0.4593628088
8/6/2020 16:00:00,0.2970749894,0.3059023316,0.2817662779,0.1263100382,0.4736671001
8/7/2020 16:00:00,0.2642118615,0.2952772168,0.2622388241,0.1199026474,0.4626137841
8/10/2020 16:00:00,0.2459545682,0.2883467964,0.2517310496,0.1046540506,0.47236671
8/11/2020 16:00:00,0.2504131914,0.2814622728,0.2369108358,0.1087269657,0.4548114434
8/12/2020 16:00:00,0.2515278472,0.2919955939,0.2424684159,0.1139422838,0.4843953186
8/13/2020 16:00:00,0.2609063305,0.2959886176,0.2507592323,0.1138926141,0.3094928479
8/14/2020 16:00:00,0.2622900411,0.2903662567,0.2532495141,0.1121541747,0.3023407022
8/17/2020 16:00:00,0.2780105316,0.2980539747,0.2581086006,0.1192072716,0.2890117035
8/18/2020 16:00:00,0.2847753392,0.3056269506,0.2686771137,0.1199026474,0.2854356307
8/19/2020 16:00:00,0.2888111619,0.3141637599,0.2695578231,0.1160780808,0.2818595579
8/20/2020 16:00:00,0.3054925626,0.3211400771,0.2943391642,0.1211443898,0.2961638492
8/21/2020 16:00:00,0.3036860514,0.3138195337,0.2906948494,0.114240302,0.294213264
8/24/2020 16:00:00,0.3007264481,0.3086331926,0.2922740525,0.1101177172,0.2919375813
8/25/2020 16:00:00,0.3096436945,0.2946805581,0.2919399903,0.1147866687,0.2847854356
8/26/2020 16:00:00,0.3232501826,0.300302919,0.3052113703,0.1191079323,0.294213264
8/27/2020 16:00:00,0.3233270554,0.2817835506,0.3014455782,0.1182635474,0.2955136541
8/28/2020 16:00:00,0.3291309528,0.2801771617,0.3086431001,0.1178661898,0.2925877763
8/31/2020 16:00:00,0.3563823654,0.2864650266,0.3153547133,0.110962102,0.2932379714
9/1/2020 16:00:00,0.4254141523,0.2889664035,0.3640063168,0.1183132171,0.2870611183
9/2/2020 16:00:00,0.4191874544,0.2865797687,0.3614552964,0.1146376596,0.299739922
9/3/2020 16:00:00,0.3699119806,0.2515834404,0.3156887755,0.1008791536,0.2519505852
9/4/2020 16:00:00,0.3543067994,0.2365292822,0.2880223518,0.09362737794,0.2477243173
9/8/2020 16:00:00,0.3559980013,0.2325821553,0.2844691448,0.08453782347,0.2210663199
9/9/2020 16:00:00,0.3657992851,0.2428400955,0.2875668124,0.089852481,0.2252925878
9/10/2020 16:00:00,0.3702963447,0.2395355241,0.2827684645,0.08771668405,0.2070871261
9/11/2020 16:00:00,0.3584963678,0.2532586745,0.2702866861,0.09064719615,0.2171651495
9/14/2020 16:00:00,0.3670292501,0.2596612814,0.2751457726,0.09392539612,0.2330949285
9/15/2020 16:00:00,0.3783679902,0.2650541583,0.2828595724,0.1005811354,0.2405721717
9/16/2020 16:00:00,0.377214898,0.2622774004,0.2780612245,0.09924005364,0.2347204161
9/17/2020 16:00:00,0.3673367414,0.2497934643,0.2663690476,0.1002334476,0.2330949285
9/18/2020 16:00:00,0.3782911173,0.2501835873,0.2721088435,0.1052004172,0.2148894668
9/21/2020 16:00:00,0.40404351,0.2525013769,0.2898141399,0.1144389808,0.1898569571
9/22/2020 16:00:00,0.4215320752,0.2614283092,0.2991071429,0.1189589232,0.1989596879
9/23/2020 16:00:00,0.4058500211,0.2445153295,0.2918792517,0.1195052898,0.1651495449
9/24/2020 16:00:00,0.3877849099,0.2418992106,0.2886904762,0.1122535141,0.1511703511
9/25/2020 16:00:00,0.3973555752,0.2514228015,0.299957483,0.119803308,0.1706762029
9/28/2020 16:00:00,0.4013529615,0.2601431981,0.3004130224,0.1239755625,0.1927828349
9/29/2020 16:00:00,0.3972018296,0.2614053607,0.3066994655,0.1229324989,0.1905071521
9/30/2020 16:00:00,0.400930161,0.2574123371,0.3073068513,0.124869617,0.2012353706
10/1/2020 16:00:00,0.4222623669,0.2706765192,0.3182397959,0.1296875776,0.1820546164
10/2/2020 16:00:00,0.4107314448,0.258353222,0.3114370748,0.1282968261,0.1648244473
10/5/2020 16:00:00,0.4299880847,0.2664081146,0.3213374636,0.1338101624,0.1745773732
10/6/2020 16:00:00,0.4309489949,0.2631264916,0.3219448494,0.1306809715,0.1745773732
10/7/2020 16:00:00,0.4287965561,0.2716633009,0.3285349854,0.1363929866,0.2015604681
10/8/2020 16:00:00,0.422646731,0.2683357812,0.3284742468,0.1365419957,0.2142392718
10/9/2020 16:00:00,0.4249529154,0.2752432532,0.3415330418,0.1511448865,0.216189857
10/12/2020 16:00:00,0.4341392167,0.2765742611,0.3390731293,0.204092783,0.2327698309
10/13/2020 16:00:00,0.460429719,0.2799017808,0.3490038873,0.2176029404,0.2148894668
10/14/2020 16:00:00,0.4411730791,0.2834587847,0.3510386297,0.2263944767,0.2174902471
10/15/2020 16:00:00,0.4318330322,0.2736368643,0.3506741983,0.2128843193,0.2200910273
10/16/2020 16:00:00,0.4317561594,0.2611070314,0.3503097668,0.2104505041,0.2262678804
10/19/2020 16:00:00,0.4291424838,0.2518817698,0.3452077259,0.2103511648,0.1983094928
10/20/2020 16:00:00,0.4213783296,0.2448595557,0.3380102041,0.2043411315,0.1950585176
10/21/2020 16:00:00,0.3925510243,0.2369882504,0.3260143343,0.1940098346,0.1905071521
10/22/2020 16:00:00,0.3902448399,0.2410042225,0.3251943635,0.1981324194,0.1827048114
10/23/2020 16:00:00,0.3936272437,0.2385716908,0.3266217201,0.1981820891,0.1827048114
10/26/2020 16:00:00,0.3846331245,0.2272810721,0.3325437318,0.1928674316,0.1453185956
10/27/2020 16:00:00,0.3861705808,0.2270974849,0.3314504373,0.1989768043,0.1193107932
10/28/2020 16:00:00,0.378829227,0.2142234257,0.3175413022,0.1929171013,0.08159947984
10/29/2020 16:00:00,0.3626474997,0.2207407747,0.3129859086,0.1891422043,0.08094928479
10/30/2020 16:00:00,0.3491178845,0.2033458785,0.2923044218,0.1790592559,0.0877763329
11/2/2020 16:00:00,0.3515393781,0.2048604737,0.2882956754,0.1794566135,0.0877763329
11/3/2020 16:00:00,0.3607256794,0.2187901597,0.2889637998,0.1844235832,0.1131339402
11/4/2020 16:00:00,0.3970865204,0.2354507068,0.3214589407,0.19967218,0.1095578674
11/5/2020 16:00:00,0.4070799862,0.2561960712,0.3357932459,0.2090100829,0.1310143043
11/6/2020 16:00:00,0.418111235,0.2695290986,0.3357628766,0.2411463766,0.1407672302
11/9/2020 16:00:00,0.3595341507,0.2743482651,0.2711066569,0.2416430736,0.1625487646
11/10/2020 16:00:00,0.3478110466,0.2527538094,0.2680393586,0.2251030646,0.1794538362
11/11/2020 16:00:00,0.3764846062,0.2758858087,0.2915148202,0.2460636766,0.1992847854
11/12/2020 16:00:00,0.4008532882,0.2739581421,0.305393586,0.2395569463,0.1778283485
11/13/2020 16:00:00,0.3811738479,0.2894253718,0.2806729835,0.2376694978,0.266579974
11/16/2020 16:00:00,0.3788676635,0.3348632275,0.28553207,0.2414940645,0.3036410923
11/17/2020 16:00:00,0.4026982358,0.3697677621,0.2950072886,0.2485471614,0.2821846554
11/18/2020 16:00:00,0.4023138717,0.3409216082,0.291180758,0.2411960463,0.2639791938
11/19/2020 16:00:00,0.4256832071,0.3555626951,0.3007774538,0.2481994735,0.2591027308
11/20/2020 16:00:00,0.4332167429,0.365866532,0.3143525267,0.2514776735,0.2526007802
11/23/2020 16:00:00,0.440212169,0.3751147421,0.3144436346,0.2491928674,0.2743823147
11/24/2020 16:00:00,0.4475535227,0.3777079126,0.3088253158,0.2521730492,0.305916775
11/25/2020 16:00:00,0.4495137795,0.3779832936,0.3262876579,0.2685640491,0.3023407022
11/27/2020 13:00:00,0.4528577469,0.373439508,0.3347910593,0.2922564943,0.3088426528
11/30/2020 16:00:00,0.4622746666,0.3702496787,0.3530430029,0.2938459246,0.3192457737
12/1/2020 16:00:00,0.4400584233,0.3723379842,0.3406827017,0.2799880793,0.3361508453
12/2/2020 16:00:00,0.418303417,0.3686662383,0.3258321186,0.2780509611,0.3475292588
12/3/2020 16:00:00,0.4926778645,0.3764686984,0.4437257046,0.2891273034,0.3546814044
12/4/2020 16:00:00,0.5160087635,0.3940471819,0.4289662293,0.3051209457,0.3634590377
12/7/2020 16:00:00,0.5293077603,0.3908344043,0.4209487366,0.3280186758,0.3624837451
12/8/2020 16:00:00,0.5552907714,0.4076555902,0.4406584062,0.3359161576,0.3631339402
12/9/2020 16:00:00,0.5118191951,0.3891362218,0.4166666667,0.3049222669,0.3735370611
12/10/2020 16:00:00,0.5649383096,0.4022627134,0.4259293003,0.3383996424,0.3615084525
12/11/2020 16:00:00,0.5492946919,0.4069900863,0.4324890671,0.3302538121,0.3615084525
12/14/2020 16:00:00,0.5411461737,0.4169726455,0.4371659378,0.3253861819,0.3589076723
12/15/2020 16:00:00,0.5454894876,0.4242472921,0.4304543246,0.325535191,0.3745123537
12/16/2020 16:00:00,0.5641695814,0.4377409583,0.4389273567,0.3272736304,0.3745123537
12/17/2020 16:00:00,0.5851558596,0.4562603268,0.450255102,0.3273233001,0.377763329
12/18/2020 16:00:00,0.6562632125,0.5116348449,0.474914966,0.3372075697,0.3979193758
12/21/2020 16:00:00,0.6827843333,0.5127593171,0.4862730807,0.3491282968,0.3797139142
12/22/2020 16:00:00,0.7375562132,0.5495685699,0.5080174927,0.3508667362,0.3735370611
12/23/2020 16:00:00,0.7321751163,0.5329539196,0.5101129738,0.3277206576,0.3634590377
12/24/2020 13:00:00,0.7230272514,0.5382779512,0.5034317298,0.3430189242,0.3686605982
12/28/2020 16:00:00,0.6900872506,0.52528915,0.4855138484,0.3058659912,0.3810143043
12/29/2020 16:00:00,0.6646423492,0.5131723885,0.4808673469,0.3004023245,0.3719115735
12/30/2020 16:00:00,0.6814006227,0.5122315036,0.4914054908,0.3060150002,0.366710013
12/31/2020 16:00:00,0.6872813929,0.5113135671,0.4865464043,0.298365867,0.3754876463
1/4/2021 16:00:00,0.6437329438,0.5027538094,0.4755527211,0.2914121095,0.3498049415
1/5/2021 16:00:00,0.6850520813,0.4992885992,0.4676263362,0.2941439428,0.3504551365
1/6/2021 16:00:00,0.6758657801,0.4881127226,0.440111759,0.2848557095,0.3641092328
1/7/2021 16:00:00,0.7243725257,0.5290297411,0.4663204568,0.313415785,0.3823146944
1/8/2021 16:00:00,0.7330591536,0.5369239949,0.4794399903,0.3140614911,0.3855656697
1/11/2021 16:00:00,0.765768536,0.5329080228,0.4834791059,0.3008990215,0.3953185956
1/12/2021 16:00:00,0.7709574509,0.5459427208,0.5053449951,0.3074554214,0.4092977893
1/13/2021 16:00:00,0.7433985471,0.535202864,0.5089285714,0.3306015,0.3953185956
1/14/2021 16:00:00,0.7403236345,0.5291444832,0.5174016035,0.3208165698,0.3884915475
1/15/2021 16:00:00,0.7168389899,0.5330686616,0.5210155491,0.3076044305,0.3975942783
1/19/2021 16:00:00,0.726102164,0.5311868919,0.5238702624,0.3254358516,0.3897919376
1/20/2021 16:00:00,0.7430526194,0.5461033596,0.5322521866,0.3357174788,0.3946684005
1/21/2021 16:00:00,0.7225660145,0.5347897925,0.5288204568,0.3332836636,0.3871911573
1/22/2021 16:00:00,0.7322519891,0.5324949513,0.5401482021,0.3355188,0.3761378414
1/25/2021 16:00:00,0.7090748357,0.5236827612,0.5106899903,0.3320915909,0.3845903771
1/26/2021 16:00:00,0.6679863166,0.5087203965,0.4783163265,0.3035315154,0.3920676203
1/27/2021 16:00:00,0.6454241458,0.4649118781,0.485058309,0.2913127701,0.4063719116
1/28/2021 16:00:00,0.6898566322,0.5061042776,0.5064990282,0.3123230517,0.3946684005
1/29/2021 16:00:00,0.7025790829,0.5006655039,0.486516035,0.3016937367,0.3699609883
2/1/2021 16:00:00,0.6995426068,0.525013769,0.5010021866,0.3206675607,0.3966189857
2/2/2021 16:00:00,0.7173386632,0.5846796402,0.5381741983,0.3360154969,0.4105981795
2/3/2021 16:00:00,0.7114963293,0.5622360933,0.5164601555,0.3299061243,0.4086475943
2/4/2021 16:00:00,0.734135373,0.5735037635,0.5291848882,0.333383003,0.4567620286
2/5/2021 16:00:00,0.7322904255,0.5674453828,0.5383867833,0.3458997666,0.4837451235
2/8/2021 16:00:00,0.7277933659,0.5801817514,0.5356231778,0.3735657875,0.5117035111
2/9/2021 16:00:00,0.7330207172,0.5929640169,0.5481656948,0.3851388268,0.4973992198
2/10/2021 16:00:00,0.7623476957,0.59580962,0.5575498056,0.3724730542,0.4564369311
2/11/2021 16:00:00,0.7756082561,0.5932852947,0.5569424198,0.374310833,0.4674902471
2/12/2021 16:00:00,0.8036668332,0.6024876079,0.5678449951,0.3478368847,0.4580624187
2/16/2021 16:00:00,0.8048967982,0.5981733064,0.5591897473,0.3285650425,0.4327048114
2/17/2021 16:00:00,0.7900603452,0.6031760602,0.5628340622,0.3401380818,0.4242522757
2/18/2021 16:00:00,0.7927124572,0.5919542868,0.5584305151,0.3321412606,0.4271781534
2/19/2021 16:00:00,0.7925202752,0.6065724252,0.5664783771,0.3290617394,0.4057217165
2/22/2021 16:00:00,0.7411307991,0.5777721682,0.5282738095,0.3102369245,0.3975942783
2/23/2021 16:00:00,0.7125341123,0.5628786488,0.5071975219,0.3047732578,0.4001950585
2/24/2021 16:00:00,0.7056539955,0.5439462089,0.5111455296,0.3005513336,0.4076723017
2/25/2021 16:00:00,0.6751354883,0.5219845787,0.4746416424,0.2771569066,0.400520156
2/26/2021 16:00:00,0.703347811,0.5180145034,0.5027028669,0.2883325883,0.3793888166
3/1/2021 16:00:00,0.7317907522,0.5388516615,0.5182823129,0.3028858094,0.4135240572
